[2024-08-09 20:26:47.980] [info]  [ProjectInstanceChangedEventHandler] Project instance 6650 - Dominos changed
[2024-08-09 20:26:47.980] [info]  [ProjectInstalledEventHandler] Project 100547 - Plater Nameplates installed to Cataclysm Classic instance
[2024-08-09 20:26:47.981] [info]  [ProjectInstanceChangedEventHandler] Project instance 100547 - Plater Nameplates changed
[2024-08-09 20:26:47.981] [info]  [ProjectInstanceChangedEventHandler] Project instance 6124 - Auctionator changed
[2024-08-09 20:26:47.981] [info]  [ProjectInstalledEventHandler] Project 6124 - Auctionator installed to Cataclysm Classic instance
[2024-08-09 20:26:47.981] [info]  [ProjectInstanceChangedEventHandler] Project instance 463863 - Leatrix Plus (Cataclysm Classic) changed
[2024-08-09 20:26:47.981] [info]  [ProjectInstalledEventHandler] Project 463863 - Leatrix Plus (Cataclysm Classic) installed to Cataclysm Classic instance
[2024-08-09 20:26:48.069] [info]  [GamesServiceImpl] Game instance changed: 51788315-c30c-4e9f-b005-235d2af4364b - ["Saved"]
[2024-08-09 20:26:48.158] [info]  [GamesServiceImpl] Game instance changed: 51788315-c30c-4e9f-b005-235d2af4364b - ["ScanningChanged"]
[2024-08-09 20:26:48.158] [info]  [GamesServiceImpl] Scan complete for game 1 - Cataclysm Classic - 51788315-c30c-4e9f-b005-235d2af4364b
[2024-08-09 20:26:48.159] [info]  [InstalledAddonsServiceImpl] updateAllAddons: 9305bbac-db5f-48bd-96cf-2c906ec793c6 ...
[2024-08-09 20:26:48.200] [info]  [InstalledAddonsProgressLogger] {"addonId":1592,"progress":0,"status":1}
[2024-08-09 20:26:48.201] [info]  [InstalledAddonsProgressLogger] {"addonId":1592,"progress":0,"status":2}
[2024-08-09 20:26:48.290] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":0,"status":4}
[2024-08-09 20:26:48.623] [info]  [InstalledAddonsProgressLogger] {"addonId":1592,"progress":3,"status":4}
[2024-08-09 20:26:48.650] [info]  [InstalledAddonsProgressLogger] {"addonId":1592,"progress":6,"status":4}
[2024-08-09 20:26:48.651] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":0,"status":4}
[2024-08-09 20:26:48.651] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":6,"status":4}
[2024-08-09 20:26:48.704] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":29,"status":4}
[2024-08-09 20:26:48.709] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":33,"status":4}
[2024-08-09 20:26:48.716] [info]  [InstalledAddonsProgressLogger] {"addonId":1592,"progress":6,"status":4}
[2024-08-09 20:26:48.716] [info]  [InstalledAddonsProgressLogger] {"addonId":1592,"progress":33,"status":4}
[2024-08-09 20:26:48.776] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":33,"status":6}
[2024-08-09 20:26:48.784] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":35,"status":7}
[2024-08-09 20:26:48.784] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":39,"status":7}
[2024-08-09 20:26:48.784] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":42,"status":7}
[2024-08-09 20:26:48.785] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":45,"status":7}
[2024-08-09 20:26:48.785] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":49,"status":7}
[2024-08-09 20:26:48.786] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":52,"status":7}
[2024-08-09 20:26:48.786] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":55,"status":7}
